model,interval_start_datetime,predicted_call_volume
poisson,2026-01-04T01:00:00,136.2143
poisson,2026-01-04T01:30:00,124.4876
poisson,2026-01-04T02:00:00,118.3593
poisson,2026-01-04T02:30:00,106.3652
poisson,2026-01-04T03:00:00,107.5531
poisson,2026-01-04T03:30:00,97.9910
poisson,2026-01-04T04:00:00,100.1614
poisson,2026-01-04T04:30:00,100.6350
poisson,2026-01-04T05:00:00,95.8569
poisson,2026-01-04T05:30:00,96.1365
poisson,2026-01-04T06:00:00,104.9010
poisson,2026-01-04T06:30:00,114.4571
poisson,2026-01-04T07:00:00,138.2502
poisson,2026-01-04T07:30:00,153.8554
poisson,2026-01-04T08:00:00,160.0710
poisson,2026-01-04T08:30:00,180.2890
poisson,2026-01-04T09:00:00,206.9108
poisson,2026-01-04T09:30:00,233.9847
poisson,2026-01-04T10:00:00,216.3193
poisson,2026-01-04T10:30:00,247.3295
poisson,2026-01-04T11:00:00,244.5156
poisson,2026-01-04T11:30:00,227.9326
poisson,2026-01-04T12:00:00,266.3718
poisson,2026-01-04T12:30:00,297.7091
poisson,2026-01-04T13:00:00,277.0541
poisson,2026-01-04T13:30:00,282.0712
poisson,2026-01-04T14:00:00,286.1748
poisson,2026-01-04T14:30:00,259.6234
poisson,2026-01-04T15:00:00,311.1670
poisson,2026-01-04T15:30:00,244.7128
poisson,2026-01-04T16:00:00,260.4126
poisson,2026-01-04T16:30:00,234.7322
poisson,2026-01-04T17:00:00,239.8611
poisson,2026-01-04T17:30:00,217.9027
poisson,2026-01-04T18:00:00,251.6518
poisson,2026-01-04T18:30:00,208.8796
poisson,2026-01-04T19:00:00,200.9492
poisson,2026-01-04T19:30:00,184.9582
poisson,2026-01-04T20:00:00,183.1961
poisson,2026-01-04T20:30:00,187.3097
poisson,2026-01-04T21:00:00,196.6124
poisson,2026-01-04T21:30:00,165.7060
poisson,2026-01-04T22:00:00,188.6267
poisson,2026-01-04T22:30:00,171.5450
poisson,2026-01-04T23:00:00,145.7806
poisson,2026-01-04T23:30:00,139.5204
poisson,2026-01-05T00:00:00,142.0193
poisson,2026-01-05T00:30:00,128.9926
poisson,2026-01-05T01:00:00,123.2894
poisson,2026-01-05T01:30:00,110.3315
poisson,2026-01-05T02:00:00,108.4233
poisson,2026-01-05T02:30:00,99.8054
poisson,2026-01-05T03:00:00,96.1854
poisson,2026-01-05T03:30:00,98.5232
poisson,2026-01-05T04:00:00,105.9804
poisson,2026-01-05T04:30:00,108.0924
poisson,2026-01-05T05:00:00,104.2046
poisson,2026-01-05T05:30:00,103.2606
poisson,2026-01-05T06:00:00,112.6746
poisson,2026-01-05T06:30:00,116.8198
poisson,2026-01-05T07:00:00,143.2389
poisson,2026-01-05T07:30:00,157.0314
poisson,2026-01-05T08:00:00,171.4173
poisson,2026-01-05T08:30:00,208.1220
poisson,2026-01-05T09:00:00,230.3991
poisson,2026-01-05T09:30:00,275.8456
poisson,2026-01-05T10:00:00,268.3777
poisson,2026-01-05T10:30:00,294.2167
poisson,2026-01-05T11:00:00,313.5485
poisson,2026-01-05T11:30:00,300.2914
poisson,2026-01-05T12:00:00,285.2530
poisson,2026-01-05T12:30:00,276.0128
poisson,2026-01-05T13:00:00,301.1812
poisson,2026-01-05T13:30:00,326.5967
poisson,2026-01-05T14:00:00,312.0320
poisson,2026-01-05T14:30:00,293.4694
poisson,2026-01-05T15:00:00,330.2348
poisson,2026-01-05T15:30:00,299.9790
poisson,2026-01-05T16:00:00,310.7118
poisson,2026-01-05T16:30:00,293.8574
poisson,2026-01-05T17:00:00,267.8931
poisson,2026-01-05T17:30:00,266.3130
poisson,2026-01-05T18:00:00,237.5542
poisson,2026-01-05T18:30:00,208.7565
poisson,2026-01-05T19:00:00,240.4840
poisson,2026-01-05T19:30:00,230.1595
poisson,2026-01-05T20:00:00,209.5812
poisson,2026-01-05T20:30:00,196.4140
poisson,2026-01-05T21:00:00,200.6710
poisson,2026-01-05T21:30:00,195.3516
poisson,2026-01-05T22:00:00,194.2628
poisson,2026-01-05T22:30:00,187.6074
poisson,2026-01-05T23:00:00,159.4306
poisson,2026-01-05T23:30:00,152.1267
poisson,2026-01-06T00:00:00,147.2341
poisson,2026-01-06T00:30:00,132.5296
poisson,2026-01-06T01:00:00,118.2159
poisson,2026-01-06T01:30:00,116.4625
poisson,2026-01-06T02:00:00,105.5343
poisson,2026-01-06T02:30:00,98.9124
poisson,2026-01-06T03:00:00,101.5303
poisson,2026-01-06T03:30:00,93.9031
poisson,2026-01-06T04:00:00,93.9863
poisson,2026-01-06T04:30:00,100.5779
poisson,2026-01-06T05:00:00,103.5829
poisson,2026-01-06T05:30:00,107.6971
poisson,2026-01-06T06:00:00,119.2935
poisson,2026-01-06T06:30:00,141.1546
poisson,2026-01-06T07:00:00,155.8082
poisson,2026-01-06T07:30:00,178.6816
poisson,2026-01-06T08:00:00,205.2676
poisson,2026-01-06T08:30:00,240.3990
poisson,2026-01-06T09:00:00,318.6776
poisson,2026-01-06T09:30:00,274.1999
poisson,2026-01-06T10:00:00,318.4927
poisson,2026-01-06T10:30:00,268.8741
poisson,2026-01-06T11:00:00,308.8824
poisson,2026-01-06T11:30:00,305.7583
poisson,2026-01-06T12:00:00,309.3537
poisson,2026-01-06T12:30:00,292.2269
poisson,2026-01-06T13:00:00,328.5954
poisson,2026-01-06T13:30:00,294.0168
poisson,2026-01-06T14:00:00,320.5880
poisson,2026-01-06T14:30:00,289.1021
poisson,2026-01-06T15:00:00,342.3606
poisson,2026-01-06T15:30:00,331.2390
poisson,2026-01-06T16:00:00,295.2535
poisson,2026-01-06T16:30:00,268.5458
poisson,2026-01-06T17:00:00,271.9523
poisson,2026-01-06T17:30:00,296.7262
poisson,2026-01-06T18:00:00,228.4636
poisson,2026-01-06T18:30:00,227.0749
poisson,2026-01-06T19:00:00,217.1455
poisson,2026-01-06T19:30:00,218.0529
poisson,2026-01-06T20:00:00,203.9969
poisson,2026-01-06T20:30:00,214.2920
poisson,2026-01-06T21:00:00,209.2927
poisson,2026-01-06T21:30:00,190.1465
poisson,2026-01-06T22:00:00,172.2775
poisson,2026-01-06T22:30:00,179.8871
poisson,2026-01-06T23:00:00,166.2804
poisson,2026-01-06T23:30:00,171.0337
poisson,2026-01-07T00:00:00,162.7797
poisson,2026-01-07T00:30:00,147.8488
poisson,2026-01-07T01:00:00,120.1568
poisson,2026-01-07T01:30:00,112.1454
poisson,2026-01-07T02:00:00,102.5421
poisson,2026-01-07T02:30:00,103.2908
poisson,2026-01-07T03:00:00,104.4444
poisson,2026-01-07T03:30:00,96.3087
poisson,2026-01-07T04:00:00,100.2317
poisson,2026-01-07T04:30:00,106.6190
poisson,2026-01-07T05:00:00,104.9678
poisson,2026-01-07T05:30:00,100.9395
poisson,2026-01-07T06:00:00,112.4818
poisson,2026-01-07T06:30:00,120.5369
poisson,2026-01-07T07:00:00,141.2864
poisson,2026-01-07T07:30:00,163.4944
poisson,2026-01-07T08:00:00,192.3878
poisson,2026-01-07T08:30:00,216.6877
poisson,2026-01-07T09:00:00,239.1623
poisson,2026-01-07T09:30:00,283.7692
poisson,2026-01-07T10:00:00,250.7894
poisson,2026-01-07T10:30:00,244.5477
poisson,2026-01-07T11:00:00,253.6661
poisson,2026-01-07T11:30:00,257.2064
poisson,2026-01-07T12:00:00,230.7746
poisson,2026-01-07T12:30:00,257.9241
poisson,2026-01-07T13:00:00,255.6548
poisson,2026-01-07T13:30:00,250.3184
poisson,2026-01-07T14:00:00,277.9032
poisson,2026-01-07T14:30:00,315.8101
poisson,2026-01-07T15:00:00,298.5648
poisson,2026-01-07T15:30:00,267.1685
poisson,2026-01-07T16:00:00,229.7140
poisson,2026-01-07T16:30:00,230.0104
poisson,2026-01-07T17:00:00,218.0358
poisson,2026-01-07T17:30:00,236.4735
poisson,2026-01-07T18:00:00,194.5081
poisson,2026-01-07T18:30:00,191.5918
poisson,2026-01-07T19:00:00,196.9069
poisson,2026-01-07T19:30:00,198.9210
poisson,2026-01-07T20:00:00,178.9727
poisson,2026-01-07T20:30:00,174.4064
poisson,2026-01-07T21:00:00,178.1865
poisson,2026-01-07T21:30:00,173.9848
poisson,2026-01-07T22:00:00,176.6908
poisson,2026-01-07T22:30:00,176.3685
poisson,2026-01-07T23:00:00,153.5242
poisson,2026-01-07T23:30:00,150.9571
poisson,2026-01-08T00:00:00,141.8520
poisson,2026-01-08T00:30:00,130.3900
poisson,2026-01-08T01:00:00,122.4130
poisson,2026-01-08T01:30:00,116.9242
poisson,2026-01-08T02:00:00,112.2751
poisson,2026-01-08T02:30:00,112.1933
poisson,2026-01-08T03:00:00,109.0881
poisson,2026-01-08T03:30:00,105.6828
poisson,2026-01-08T04:00:00,105.8696
poisson,2026-01-08T04:30:00,105.9181
poisson,2026-01-08T05:00:00,107.9470
poisson,2026-01-08T05:30:00,110.0876
poisson,2026-01-08T06:00:00,112.8365
poisson,2026-01-08T06:30:00,113.6114
poisson,2026-01-08T07:00:00,119.8955
poisson,2026-01-08T07:30:00,126.9726
poisson,2026-01-08T08:00:00,134.9617
poisson,2026-01-08T08:30:00,142.3934
poisson,2026-01-08T09:00:00,156.2981
poisson,2026-01-08T09:30:00,152.8331
poisson,2026-01-08T10:00:00,166.4974
poisson,2026-01-08T10:30:00,175.5577
poisson,2026-01-08T11:00:00,181.8037
poisson,2026-01-08T11:30:00,180.8842
poisson,2026-01-08T12:00:00,195.1361
poisson,2026-01-08T12:30:00,198.7208
poisson,2026-01-08T13:00:00,201.7880
poisson,2026-01-08T13:30:00,212.8167
poisson,2026-01-08T14:00:00,210.2409
poisson,2026-01-08T14:30:00,212.0609
poisson,2026-01-08T15:00:00,212.9894
poisson,2026-01-08T15:30:00,220.8622
poisson,2026-01-08T16:00:00,209.2239
poisson,2026-01-08T16:30:00,203.2754
poisson,2026-01-08T17:00:00,203.9402
poisson,2026-01-08T17:30:00,201.5182
poisson,2026-01-08T18:00:00,200.5470
poisson,2026-01-08T18:30:00,188.8020
poisson,2026-01-08T19:00:00,180.4382
poisson,2026-01-08T19:30:00,169.7494
poisson,2026-01-08T20:00:00,175.3510
poisson,2026-01-08T20:30:00,164.5736
poisson,2026-01-08T21:00:00,160.2180
poisson,2026-01-08T21:30:00,154.3094
poisson,2026-01-08T22:00:00,148.3190
poisson,2026-01-08T22:30:00,141.2013
poisson,2026-01-08T23:00:00,133.7337
poisson,2026-01-08T23:30:00,129.2304
poisson,2026-01-09T00:00:00,132.3422
poisson,2026-01-09T00:30:00,129.7285
poisson,2026-01-09T01:00:00,123.5352
poisson,2026-01-09T01:30:00,114.1458
poisson,2026-01-09T02:00:00,112.3414
poisson,2026-01-09T02:30:00,110.8037
poisson,2026-01-09T03:00:00,110.3411
poisson,2026-01-09T03:30:00,108.8789
poisson,2026-01-09T04:00:00,109.3310
poisson,2026-01-09T04:30:00,110.3292
poisson,2026-01-09T05:00:00,114.5680
poisson,2026-01-09T05:30:00,114.8840
poisson,2026-01-09T06:00:00,118.8808
poisson,2026-01-09T06:30:00,129.6660
poisson,2026-01-09T07:00:00,133.3789
poisson,2026-01-09T07:30:00,146.5555
poisson,2026-01-09T08:00:00,157.8493
poisson,2026-01-09T08:30:00,174.3949
poisson,2026-01-09T09:00:00,190.7166
poisson,2026-01-09T09:30:00,201.5239
poisson,2026-01-09T10:00:00,235.3777
poisson,2026-01-09T10:30:00,242.0437
poisson,2026-01-09T11:00:00,245.4531
poisson,2026-01-09T11:30:00,265.2950
poisson,2026-01-09T12:00:00,297.5875
poisson,2026-01-09T12:30:00,278.7917
poisson,2026-01-09T13:00:00,257.9149
poisson,2026-01-09T13:30:00,297.8919
poisson,2026-01-09T14:00:00,314.2341
poisson,2026-01-09T14:30:00,299.3114
poisson,2026-01-09T15:00:00,325.7884
poisson,2026-01-09T15:30:00,293.9856
poisson,2026-01-09T16:00:00,271.2986
poisson,2026-01-09T16:30:00,271.3116
poisson,2026-01-09T17:00:00,248.2806
poisson,2026-01-09T17:30:00,237.8548
poisson,2026-01-09T18:00:00,224.0007
poisson,2026-01-09T18:30:00,227.3199
poisson,2026-01-09T19:00:00,221.6157
poisson,2026-01-09T19:30:00,201.2299
poisson,2026-01-09T20:00:00,197.7441
poisson,2026-01-09T20:30:00,179.9293
poisson,2026-01-09T21:00:00,179.2410
poisson,2026-01-09T21:30:00,172.2970
poisson,2026-01-09T22:00:00,161.1918
poisson,2026-01-09T22:30:00,155.7687
poisson,2026-01-09T23:00:00,155.4449
poisson,2026-01-09T23:30:00,147.7008
poisson,2026-01-10T00:00:00,136.5308
poisson,2026-01-10T00:30:00,123.9933
poisson,2026-01-10T01:00:00,120.0911
poisson,2026-01-10T01:30:00,112.4121
poisson,2026-01-10T02:00:00,108.3934
poisson,2026-01-10T02:30:00,107.5982
poisson,2026-01-10T03:00:00,106.7691
poisson,2026-01-10T03:30:00,105.7514
poisson,2026-01-10T04:00:00,106.6490
poisson,2026-01-10T04:30:00,107.4355
poisson,2026-01-10T05:00:00,108.2769
poisson,2026-01-10T05:30:00,112.2706
poisson,2026-01-10T06:00:00,118.4092
poisson,2026-01-10T06:30:00,120.5694
poisson,2026-01-10T07:00:00,126.3333
poisson,2026-01-10T07:30:00,134.7196
poisson,2026-01-10T08:00:00,142.7261
poisson,2026-01-10T08:30:00,157.6512
poisson,2026-01-10T09:00:00,167.4651
poisson,2026-01-10T09:30:00,178.6014
poisson,2026-01-10T10:00:00,204.0100
poisson,2026-01-10T10:30:00,203.3368
poisson,2026-01-10T11:00:00,205.1949
poisson,2026-01-10T11:30:00,217.7725
poisson,2026-01-10T12:00:00,226.5133
poisson,2026-01-10T12:30:00,259.0277
poisson,2026-01-10T13:00:00,260.7646
poisson,2026-01-10T13:30:00,238.2219
poisson,2026-01-10T14:00:00,255.3153
poisson,2026-01-10T14:30:00,280.4808
poisson,2026-01-10T15:00:00,235.7196
poisson,2026-01-10T15:30:00,254.3955
poisson,2026-01-10T16:00:00,244.9971
poisson,2026-01-10T16:30:00,242.3441
poisson,2026-01-10T17:00:00,231.8228
poisson,2026-01-10T17:30:00,234.7353
poisson,2026-01-10T18:00:00,214.5501
poisson,2026-01-10T18:30:00,206.0506
poisson,2026-01-10T19:00:00,208.1583
poisson,2026-01-10T19:30:00,205.2437
poisson,2026-01-10T20:00:00,200.7091
poisson,2026-01-10T20:30:00,184.9172
poisson,2026-01-10T21:00:00,180.4957
poisson,2026-01-10T21:30:00,174.2969
poisson,2026-01-10T22:00:00,164.7725
poisson,2026-01-10T22:30:00,156.6315
poisson,2026-01-10T23:00:00,148.8552
poisson,2026-01-10T23:30:00,151.8968
poisson,2026-01-11T00:00:00,137.5930
poisson,2026-01-11T00:30:00,124.9585
poisson,2026-01-11T01:00:00,125.3675
poisson,2026-01-11T01:30:00,119.2340
poisson,2026-01-11T02:00:00,115.7281
poisson,2026-01-11T02:30:00,110.7729
poisson,2026-01-11T03:00:00,110.7350
poisson,2026-01-11T03:30:00,107.5992
poisson,2026-01-11T04:00:00,108.7247
poisson,2026-01-11T04:30:00,109.7233
poisson,2026-01-11T05:00:00,109.4024
poisson,2026-01-11T05:30:00,111.1407
poisson,2026-01-11T06:00:00,116.1977
poisson,2026-01-11T06:30:00,122.1323
poisson,2026-01-11T07:00:00,134.3234
poisson,2026-01-11T07:30:00,144.4563
poisson,2026-01-11T08:00:00,151.2956
poisson,2026-01-11T08:30:00,165.4720
poisson,2026-01-11T09:00:00,184.6319
poisson,2026-01-11T09:30:00,206.3433
poisson,2026-01-11T10:00:00,201.5633
poisson,2026-01-11T10:30:00,227.7132
poisson,2026-01-11T11:00:00,232.1156
poisson,2026-01-11T11:30:00,226.6272
poisson,2026-01-11T12:00:00,260.4601
poisson,2026-01-11T12:30:00,292.2733
poisson,2026-01-11T13:00:00,279.7371
poisson,2026-01-11T13:30:00,288.2595
poisson,2026-01-11T14:00:00,295.1917
poisson,2026-01-11T14:30:00,274.6856
poisson,2026-01-11T15:00:00,321.9293
poisson,2026-01-11T15:30:00,263.6883
poisson,2026-01-11T16:00:00,275.3462
poisson,2026-01-11T16:30:00,252.9485
poisson,2026-01-11T17:00:00,253.9579
poisson,2026-01-11T17:30:00,234.2288
poisson,2026-01-11T18:00:00,254.5452
poisson,2026-01-11T18:30:00,219.1843
poisson,2026-01-11T19:00:00,209.0150
poisson,2026-01-11T19:30:00,194.1285
poisson,2026-01-11T20:00:00,187.8488
poisson,2026-01-11T20:30:00,184.7757
poisson,2026-01-11T21:00:00,184.4666
poisson,2026-01-11T21:30:00,163.1683
poisson,2026-01-11T22:00:00,169.6949
poisson,2026-01-11T22:30:00,156.6241
poisson,2026-01-11T23:00:00,141.0161
poisson,2026-01-11T23:30:00,134.8551
poisson,2026-01-12T00:00:00,136.9012
poisson,2026-01-12T00:30:00,128.8965
poisson,2026-01-12T01:00:00,124.4234
poisson,2026-01-12T01:30:00,117.8994
poisson,2026-01-12T02:00:00,115.8922
poisson,2026-01-12T02:30:00,112.0605
poisson,2026-01-12T03:00:00,110.4163
poisson,2026-01-12T03:30:00,111.1931
poisson,2026-01-12T04:00:00,114.1543
poisson,2026-01-12T04:30:00,115.7710
poisson,2026-01-12T05:00:00,115.7415
poisson,2026-01-12T05:30:00,117.1493
poisson,2026-01-12T06:00:00,122.7188
poisson,2026-01-12T06:30:00,126.9074
poisson,2026-01-12T07:00:00,140.6802
poisson,2026-01-12T07:30:00,150.4713
poisson,2026-01-12T08:00:00,161.5100
poisson,2026-01-12T08:30:00,185.6098
poisson,2026-01-12T09:00:00,204.4168
poisson,2026-01-12T09:30:00,241.4142
poisson,2026-01-12T10:00:00,243.1556
poisson,2026-01-12T10:30:00,270.4683
poisson,2026-01-12T11:00:00,294.6568
poisson,2026-01-12T11:30:00,290.5775
poisson,2026-01-12T12:00:00,284.4081
poisson,2026-01-12T12:30:00,282.5310
poisson,2026-01-12T13:00:00,310.3080
poisson,2026-01-12T13:30:00,339.9629
poisson,2026-01-12T14:00:00,329.1574
poisson,2026-01-12T14:30:00,313.7291
poisson,2026-01-12T15:00:00,351.7262
poisson,2026-01-12T15:30:00,321.1793
poisson,2026-01-12T16:00:00,330.4133
poisson,2026-01-12T16:30:00,311.6894
poisson,2026-01-12T17:00:00,285.0347
poisson,2026-01-12T17:30:00,279.4827
poisson,2026-01-12T18:00:00,251.7402
poisson,2026-01-12T18:30:00,226.0599
poisson,2026-01-12T19:00:00,242.8378
poisson,2026-01-12T19:30:00,229.4133
poisson,2026-01-12T20:00:00,209.7955
poisson,2026-01-12T20:30:00,195.9269
poisson,2026-01-12T21:00:00,192.6575
poisson,2026-01-12T21:30:00,184.0247
poisson,2026-01-12T22:00:00,178.0716
poisson,2026-01-12T22:30:00,169.5833
poisson,2026-01-12T23:00:00,151.5817
poisson,2026-01-12T23:30:00,144.5054
poisson,2026-01-13T00:00:00,137.6542
poisson,2026-01-13T00:30:00,128.9541
poisson,2026-01-13T01:00:00,121.3014
poisson,2026-01-13T01:30:00,118.8746
poisson,2026-01-13T02:00:00,113.7280
poisson,2026-01-13T02:30:00,110.6289
poisson,2026-01-13T03:00:00,111.0670
poisson,2026-01-13T03:30:00,108.5507
poisson,2026-01-13T04:00:00,109.0008
poisson,2026-01-13T04:30:00,112.0417
poisson,2026-01-13T05:00:00,114.3560
poisson,2026-01-13T05:30:00,117.5187
poisson,2026-01-13T06:00:00,123.9153
poisson,2026-01-13T06:30:00,135.1471
poisson,2026-01-13T07:00:00,144.6131
poisson,2026-01-13T07:30:00,158.9543
poisson,2026-01-13T08:00:00,176.9825
poisson,2026-01-13T08:30:00,202.4322
poisson,2026-01-13T09:00:00,263.7766
poisson,2026-01-13T09:30:00,237.7920
poisson,2026-01-13T10:00:00,279.7876
poisson,2026-01-13T10:30:00,248.1097
poisson,2026-01-13T11:00:00,287.6150
poisson,2026-01-13T11:30:00,292.3971
poisson,2026-01-13T12:00:00,302.6611
poisson,2026-01-13T12:30:00,293.6260
poisson,2026-01-13T13:00:00,333.5256
poisson,2026-01-13T13:30:00,305.1543
poisson,2026-01-13T14:00:00,334.3057
poisson,2026-01-13T14:30:00,306.5064
poisson,2026-01-13T15:00:00,361.0778
poisson,2026-01-13T15:30:00,349.2206
poisson,2026-01-13T16:00:00,312.2314
poisson,2026-01-13T16:30:00,285.9498
poisson,2026-01-13T17:00:00,285.6097
poisson,2026-01-13T17:30:00,303.1117
poisson,2026-01-13T18:00:00,242.4806
poisson,2026-01-13T18:30:00,236.4267
poisson,2026-01-13T19:00:00,224.1080
poisson,2026-01-13T19:30:00,218.9824
poisson,2026-01-13T20:00:00,204.2179
poisson,2026-01-13T20:30:00,204.6410
poisson,2026-01-13T21:00:00,195.7095
poisson,2026-01-13T21:30:00,179.3363
poisson,2026-01-13T22:00:00,165.0064
poisson,2026-01-13T22:30:00,164.0191
poisson,2026-01-13T23:00:00,153.1657
poisson,2026-01-13T23:30:00,151.3996
poisson,2026-01-14T00:00:00,142.5224
poisson,2026-01-14T00:30:00,133.4238
poisson,2026-01-14T01:00:00,120.5633
poisson,2026-01-14T01:30:00,115.9514
poisson,2026-01-14T02:00:00,111.3736
poisson,2026-01-14T02:30:00,110.7636
poisson,2026-01-14T03:00:00,110.7143
poisson,2026-01-14T03:30:00,108.0409
poisson,2026-01-14T04:00:00,109.7472
poisson,2026-01-14T04:30:00,112.7397
poisson,2026-01-14T05:00:00,113.4705
poisson,2026-01-14T05:30:00,113.7918
poisson,2026-01-14T06:00:00,119.9661
poisson,2026-01-14T06:30:00,125.5260
poisson,2026-01-14T07:00:00,136.7997
poisson,2026-01-14T07:30:00,150.0658
poisson,2026-01-14T08:00:00,168.2478
poisson,2026-01-14T08:30:00,186.2823
poisson,2026-01-14T09:00:00,205.2791
poisson,2026-01-14T09:30:00,241.8221
poisson,2026-01-14T10:00:00,225.6021
poisson,2026-01-14T10:30:00,227.8943
poisson,2026-01-14T11:00:00,240.7756
poisson,2026-01-14T11:30:00,249.7275
poisson,2026-01-14T12:00:00,236.2035
poisson,2026-01-14T12:30:00,261.7413
poisson,2026-01-14T13:00:00,264.7360
poisson,2026-01-14T13:30:00,264.4496
poisson,2026-01-14T14:00:00,290.5957
poisson,2026-01-14T14:30:00,328.1647
poisson,2026-01-14T15:00:00,312.8219
poisson,2026-01-14T15:30:00,284.6771
poisson,2026-01-14T16:00:00,253.4039
poisson,2026-01-14T16:30:00,251.6791
poisson,2026-01-14T17:00:00,240.0320
poisson,2026-01-14T17:30:00,249.9395
poisson,2026-01-14T18:00:00,216.3753
poisson,2026-01-14T18:30:00,210.0075
poisson,2026-01-14T19:00:00,208.3909
poisson,2026-01-14T19:30:00,204.3026
poisson,2026-01-14T20:00:00,187.1860
poisson,2026-01-14T20:30:00,179.3862
poisson,2026-01-14T21:00:00,176.1404
poisson,2026-01-14T21:30:00,168.8134
poisson,2026-01-14T22:00:00,165.2246
poisson,2026-01-14T22:30:00,160.3700
poisson,2026-01-14T23:00:00,145.6605
poisson,2026-01-14T23:30:00,140.8502
poisson,2026-01-15T00:00:00,133.1259
poisson,2026-01-15T00:30:00,125.9324
poisson,2026-01-15T01:00:00,120.7349
poisson,2026-01-15T01:30:00,116.9995
poisson,2026-01-15T02:00:00,114.0648
poisson,2026-01-15T02:30:00,113.1575
poisson,2026-01-15T03:00:00,111.6697
poisson,2026-01-15T03:30:00,110.5324
poisson,2026-01-15T04:00:00,111.0252
poisson,2026-01-15T04:30:00,111.9020
poisson,2026-01-15T05:00:00,113.8790
poisson,2026-01-15T05:30:00,116.3369
poisson,2026-01-15T06:00:00,119.4527
poisson,2026-01-15T06:30:00,122.2858
poisson,2026-01-15T07:00:00,127.6029
poisson,2026-01-15T07:30:00,133.7589
poisson,2026-01-15T08:00:00,140.8398
poisson,2026-01-15T08:30:00,148.2337
poisson,2026-01-15T09:00:00,159.1999
poisson,2026-01-15T09:30:00,162.3287
poisson,2026-01-15T10:00:00,174.2122
poisson,2026-01-15T10:30:00,184.2582
poisson,2026-01-15T11:00:00,193.0010
poisson,2026-01-15T11:30:00,197.5134
poisson,2026-01-15T12:00:00,211.0955
poisson,2026-01-15T12:30:00,217.9366
poisson,2026-01-15T13:00:00,223.9913
poisson,2026-01-15T13:30:00,235.0204
poisson,2026-01-15T14:00:00,235.8927
poisson,2026-01-15T14:30:00,239.0287
poisson,2026-01-15T15:00:00,240.6351
poisson,2026-01-15T15:30:00,246.3949
poisson,2026-01-15T16:00:00,237.0084
poisson,2026-01-15T16:30:00,231.0215
poisson,2026-01-15T17:00:00,228.8546
poisson,2026-01-15T17:30:00,223.8303
poisson,2026-01-15T18:00:00,219.1588
poisson,2026-01-15T18:30:00,207.1434
poisson,2026-01-15T19:00:00,197.2759
poisson,2026-01-15T19:30:00,186.1664
poisson,2026-01-15T20:00:00,184.1724
poisson,2026-01-15T20:30:00,173.2365
poisson,2026-01-15T21:00:00,165.9962
poisson,2026-01-15T21:30:00,158.2777
poisson,2026-01-15T22:00:00,150.9195
poisson,2026-01-15T22:30:00,143.5260
poisson,2026-01-15T23:00:00,136.5226
poisson,2026-01-15T23:30:00,131.2487
poisson,2026-01-16T00:00:00,129.9751
poisson,2026-01-16T00:30:00,126.2628
poisson,2026-01-16T01:00:00,121.7018
poisson,2026-01-16T01:30:00,116.5630
poisson,2026-01-16T02:00:00,114.6144
poisson,2026-01-16T02:30:00,113.2066
poisson,2026-01-16T03:00:00,112.6083
poisson,2026-01-16T03:30:00,112.1137
poisson,2026-01-16T04:00:00,112.7034
poisson,2026-01-16T04:30:00,113.9178
poisson,2026-01-16T05:00:00,116.7025
poisson,2026-01-16T05:30:00,118.5698
poisson,2026-01-16T06:00:00,122.2025
poisson,2026-01-16T06:30:00,128.9188
poisson,2026-01-16T07:00:00,133.4895
poisson,2026-01-16T07:30:00,142.5163
poisson,2026-01-16T08:00:00,151.5576
poisson,2026-01-16T08:30:00,163.9405
poisson,2026-01-16T09:00:00,177.3513
poisson,2026-01-16T09:30:00,188.7565
poisson,2026-01-16T10:00:00,215.2374
poisson,2026-01-16T10:30:00,226.0181
poisson,2026-01-16T11:00:00,234.7341
poisson,2026-01-16T11:30:00,255.6770
poisson,2026-01-16T12:00:00,288.4721
poisson,2026-01-16T12:30:00,278.4613
poisson,2026-01-16T13:00:00,266.3400
poisson,2026-01-16T13:30:00,304.8366
poisson,2026-01-16T14:00:00,323.8547
poisson,2026-01-16T14:30:00,312.0677
poisson,2026-01-16T15:00:00,339.2187
poisson,2026-01-16T15:30:00,308.3223
poisson,2026-01-16T16:00:00,286.8973
poisson,2026-01-16T16:30:00,284.7020
poisson,2026-01-16T17:00:00,262.6589
poisson,2026-01-16T17:30:00,250.7911
poisson,2026-01-16T18:00:00,236.2379
poisson,2026-01-16T18:30:00,233.6197
poisson,2026-01-16T19:00:00,224.2752
poisson,2026-01-16T19:30:00,205.5706
poisson,2026-01-16T20:00:00,197.8937
poisson,2026-01-16T20:30:00,182.2502
poisson,2026-01-16T21:00:00,176.5672
poisson,2026-01-16T21:30:00,167.8345
poisson,2026-01-16T22:00:00,157.5925
poisson,2026-01-16T22:30:00,150.6368
poisson,2026-01-16T23:00:00,146.3938
poisson,2026-01-16T23:30:00,139.3753
poisson,2026-01-17T00:00:00,128.6482
poisson,2026-01-17T00:30:00,121.3042
poisson,2026-01-17T01:00:00,117.7296
poisson,2026-01-17T01:30:00,113.3392
poisson,2026-01-17T02:00:00,110.7058
poisson,2026-01-17T02:30:00,109.5901
poisson,2026-01-17T03:00:00,108.8911
poisson,2026-01-17T03:30:00,108.5576
poisson,2026-01-17T04:00:00,109.2747
poisson,2026-01-17T04:30:00,110.3820
poisson,2026-01-17T05:00:00,111.9323
poisson,2026-01-17T05:30:00,114.9863
poisson,2026-01-17T06:00:00,119.2740
